1 9.990000e-01
2 6.576000e+00
3 1.845500e+01
4 3.885200e+01
5 7.030300e+01
6 1.126920e+02
7 1.666470e+02
8 2.426160e+02
9 3.518630e+02
10 4.785680e+02
11 6.054950e+02
12 7.935040e+02
13 1.016487e+03
14 1.322860e+03
15 1.639399e+03
16 1.992096e+03
17 2.422583e+03
18 2.911576e+03
19 3.476239e+03
20 4.045132e+03
21 4.643927e+03
22 5.405812e+03
23 6.113727e+03
24 6.891632e+03
25 7.959151e+03
26 8.823656e+03
27 1.015436e+04
28 1.136062e+04
29 1.261640e+04
30 1.395829e+04
31 1.539109e+04
32 1.708434e+04
33 1.910076e+04
34 2.100180e+04
35 2.283429e+04
36 2.521039e+04
37 2.792522e+04
38 3.065302e+04
39 3.343935e+04
40 3.610948e+04
41 3.954220e+04
42 4.278554e+04
43 4.649403e+04
44 5.011906e+04
45 5.414142e+04
46 5.833994e+04
47 6.276739e+04
48 6.822587e+04
49 7.307070e+04
50 7.850511e+04
51 8.484307e+04
52 9.104150e+04
53 9.805744e+04
54 1.048029e+05
55 1.113987e+05
56 1.185270e+05
57 1.268167e+05
58 1.339620e+05
59 1.425176e+05
60 1.518465e+05
61 1.615772e+05
62 1.699913e+05
63 1.804561e+05
64 1.901423e+05
65 2.012590e+05
66 2.113003e+05
67 2.226903e+05
68 2.352375e+05
69 2.460386e+05
70 2.592763e+05
71 2.708647e+05
72 2.855446e+05
73 3.009081e+05
74 3.137697e+05
75 3.284164e+05
76 3.432570e+05
77 3.602657e+05
78 3.770350e+05
79 3.952083e+05
80 4.129955e+05
81 4.312287e+05
82 4.526563e+05
83 4.723972e+05
84 4.900385e+05
85 5.127703e+05
86 5.370243e+05
87 5.603300e+05
88 5.824942e+05
89 6.088318e+05
90 6.344489e+05
91 6.600660e+05
92 6.840718e+05
93 7.109489e+05
94 7.399217e+05
95 7.696915e+05
96 7.977054e+05
97 8.330265e+05
98 8.659850e+05
99 8.981209e+05
