4.996998e+00 5.005501e+00
4.993993e+00 5.011003e+00
4.990983e+00 5.016507e+00
4.987970e+00 5.022012e+00
4.984954e+00 5.027519e+00
4.981934e+00 5.033027e+00
4.978910e+00 5.038537e+00
4.975882e+00 5.044048e+00
4.972851e+00 5.049561e+00
4.969816e+00 5.055075e+00
4.966778e+00 5.060591e+00
4.963736e+00 5.066108e+00
4.960690e+00 5.071626e+00
4.957641e+00 5.077146e+00
4.954588e+00 5.082667e+00
4.951531e+00 5.088189e+00
4.948471e+00 5.093713e+00
4.945408e+00 5.099238e+00
4.942341e+00 5.104764e+00
4.939270e+00 5.110291e+00
4.936196e+00 5.115820e+00
4.933118e+00 5.121350e+00
4.930036e+00 5.126882e+00
4.926951e+00 5.132414e+00
4.923863e+00 5.137948e+00
4.920771e+00 5.143483e+00
4.917676e+00 5.149019e+00
4.914577e+00 5.154557e+00
4.911474e+00 5.160095e+00
4.908369e+00 5.165635e+00
4.905259e+00 5.171176e+00
4.902146e+00 5.176717e+00
4.899030e+00 5.182260e+00
4.895910e+00 5.187804e+00
4.892787e+00 5.193350e+00
4.889661e+00 5.198896e+00
4.886531e+00 5.204443e+00
4.883397e+00 5.209991e+00
4.880260e+00 5.215540e+00
4.877120e+00 5.221091e+00
4.873976e+00 5.226642e+00
4.870829e+00 5.232194e+00
4.867679e+00 5.237747e+00
4.864525e+00 5.243301e+00
4.861368e+00 5.248856e+00
4.858208e+00 5.254412e+00
4.855044e+00 5.259969e+00
4.851877e+00 5.265527e+00
4.848706e+00 5.271085e+00
4.845533e+00 5.276644e+00
4.842356e+00 5.282205e+00
4.839175e+00 5.287766e+00
4.835992e+00 5.293327e+00
4.832805e+00 5.298890e+00
4.829614e+00 5.304453e+00
4.826421e+00 5.310018e+00
4.823224e+00 5.315582e+00
4.820024e+00 5.321148e+00
4.816821e+00 5.326714e+00
4.813615e+00 5.332281e+00
4.810405e+00 5.337849e+00
4.807192e+00 5.343417e+00
4.803976e+00 5.348986e+00
4.800757e+00 5.354556e+00
4.797534e+00 5.360126e+00
4.794309e+00 5.365697e+00
4.791080e+00 5.371269e+00
4.787848e+00 5.376841e+00
4.784613e+00 5.382413e+00
4.781374e+00 5.387986e+00
4.778133e+00 5.393560e+00
4.774888e+00 5.399134e+00
4.771641e+00 5.404709e+00
4.768390e+00 5.410284e+00
4.765136e+00 5.415860e+00
4.761879e+00 5.421436e+00
4.758619e+00 5.427012e+00
4.755356e+00 5.432589e+00
4.752090e+00 5.438167e+00
4.748821e+00 5.443744e+00
4.745548e+00 5.449322e+00
4.742273e+00 5.454901e+00
4.738995e+00 5.460480e+00
4.735713e+00 5.466059e+00
4.732429e+00 5.471638e+00
4.729142e+00 5.477218e+00
